,Correct,Incorrect,Count,Label
munitions,100.0,0.0,2,MilitaryPlatform
replace,100.0,0.0,2,O
the Defense Department.,100.0,0.0,1,Organisation
Deputy Pentagon Press Secretary Sabrina Singh,100.0,0.0,1,Person
department,100.0,0.0,6,O
Singh,100.0,0.0,5,Person
bipartisan,100.0,0.0,1,O
urge,100.0,0.0,1,O
—,100.0,0.0,2,O
lieu,100.0,0.0,2,O
the federal government,100.0,0.0,1,Organisation
mid-November.,100.0,0.0,1,Temporal
assist,100.0,0.0,1,O
Pentagon officials,100.0,0.0,1,Organisation
Hill,100.0,0.0,1,O
The U.S.,100.0,0.0,2,Organisation
$ 43.9 billion,100.0,0.0,1,Money
ways.,100.0,0.0,1,O
Assistance,100.0,0.0,1,O
the U.S. contracts,100.0,0.0,1,Organisation
hardware,100.0,0.0,3,O
contractors,100.0,0.0,1,O
sends,100.0,0.0,1,O
ready.,100.0,0.0,1,O
authority.,100.0,0.0,1,O
U.S. military,100.0,0.0,2,Organisation
pulled,100.0,0.0,1,O
inventory,100.0,0.0,1,O
USAI,100.0,0.0,1,Organisation
newly-manufactured,100.0,0.0,1,O
hardware.,100.0,0.0,1,O
authorization,100.0,0.0,1,O
Once,100.0,0.0,1,O
gear,100.0,0.0,1,O
accomplish,100.0,0.0,2,O
requesting,100.0,0.0,1,O
careful,100.0,0.0,1,O
drawing,100.0,0.0,1,O
podium,100.0,0.0,1,O
drop,100.0,0.0,1,O
below,100.0,0.0,1,O
replenishing,100.0,0.0,1,O
priority,100.0,0.0,1,O
The DOD,100.0,0.0,1,Organisation
47,100.0,0.0,1,O
ABU DHABI,100.0,0.0,1,Location
Intrepid,100.0,0.0,7,O
Maven,100.0,0.0,7,O
23.3,100.0,0.0,4,O
May 22.,100.0,0.0,1,Temporal
"U.S. Marines and Sailors ,",100.0,0.0,1,Organisation
partnering,100.0,0.0,2,O
Forces,100.0,0.0,3,MilitaryPlatform
infantry-based,100.0,0.0,1,MilitaryPlatform
close-air,100.0,0.0,1,O
airfield,100.0,0.0,1,O
“Planning,100.0,0.0,1,O
Emiratis,100.0,0.0,2,O
stronger”,100.0,0.0,1,O
Maj. Dan Ealy,100.0,0.0,1,Person
Officer-in-Charge,100.0,0.0,1,O
Task Force 51 / 5th Marine Expeditionary Brigade’s Exercise Control Group ( ECG ) .,100.0,0.0,1,Organisation
crisis-response task force,100.0,0.0,1,MilitaryPlatform
Ealy,100.0,0.0,1,Person
displayed,100.0,0.0,1,O
smooth,100.0,0.0,1,O
maximized,100.0,0.0,1,O
train”,100.0,0.0,1,O
Task Force 51 / 5’s ECG,100.0,0.0,1,Organisation
command-and-control,100.0,0.0,1,O
task force’s,100.0,0.0,3,MilitaryPlatform
directorates.,100.0,0.0,1,O
U.S. Marines,100.0,0.0,1,Organisation
consisted,100.0,0.0,1,O
detachment,100.0,0.0,1,O
active-duty,100.0,0.0,1,O
"Marine Corps Forces Command ( MARFORCOM ) ,",100.0,0.0,1,Organisation
detachments,100.0,0.0,1,O
Marine reservists,100.0,0.0,1,Organisation
3rd Air Naval Gunfire Liaison Company,100.0,0.0,1,Organisation
Marine Air Control Group 48.,100.0,0.0,1,Organisation
Presidential Guard,100.0,0.0,1,Organisation
Joint Aviation Command,100.0,0.0,1,Organisation
USCENTCOM,100.0,0.0,2,Organisation
seventh,100.0,0.0,1,O
Middle East.,100.0,0.0,3,Location
U.S. Marine Corps Forces Central Command-conceptualized,100.0,0.0,1,Organisation
-implemented,100.0,0.0,1,O
occurred,100.0,0.0,2,O
March 2022.,100.0,0.0,1,Temporal
IM,100.0,0.0,1,O
Episodic,100.0,0.0,1,O
occurs,100.0,0.0,1,O
anywhere,100.0,0.0,2,O
persistence,100.0,0.0,1,O
fluid,100.0,0.0,1,O
AOR,100.0,0.0,3,O
unit-level,100.0,0.0,1,O
spaces,100.0,0.0,1,O
emergent,100.0,0.0,1,O
deterring,100.0,0.0,1,O
malicious,100.0,0.0,1,O
intent,100.0,0.0,1,O
demonstrating,100.0,0.0,1,O
responsiveness,100.0,0.0,1,O
crisis-response,100.0,0.0,2,O
contingencies,100.0,0.0,2,O
U.S. Marine Corps Sgt. Steven Matsunaga,100.0,0.0,1,Person
winner,100.0,0.0,1,O
Oasis,100.0,0.0,3,O
"May 25 , 2023",100.0,0.0,1,Temporal
Tampa. Matsunaga,100.0,0.0,1,Person
Defense,100.0,0.0,1,O
Meritorious,100.0,0.0,1,O
Medal,100.0,0.0,1,O
dashboard,100.0,0.0,1,O
TFDD,100.0,0.0,2,O
fill,100.0,0.0,1,O
expedite,100.0,0.0,1,O
quality,100.0,0.0,1,O
quantities,100.0,0.0,1,O
records,100.0,0.0,1,O
instantaneously.,100.0,0.0,1,O
Matsunaga,100.0,0.0,3,Person
Marine Air Ground Task Force,100.0,0.0,1,Organisation
specialist,100.0,0.0,1,O
noncommissioned,100.0,0.0,1,O
U.S. Marine Corps Forces,100.0,0.0,1,Organisation
Central,100.0,0.0,2,O
crafted,100.0,0.0,1,O
execution,100.0,0.0,3,O
General Kurilla 's,100.0,0.0,1,Person
audience,100.0,0.0,2,O
grasp,100.0,0.0,1,O
solution,100.0,0.0,3,O
HUGE,100.0,0.0,1,O
!,100.0,0.0,1,O
“At,100.0,0.0,1,O
MOS,100.0,0.0,1,Organisation
application.,100.0,0.0,1,O
everyone,100.0,0.0,1,O
it.”The,100.0,0.0,1,O
‘Shark,100.0,0.0,1,O
Tank’-like,100.0,0.0,1,O
U.S. service members,100.0,0.0,1,Organisation
DoD,100.0,0.0,1,O
component,100.0,0.0,1,O
ARCENT,100.0,0.0,1,O
AFCENT,100.0,0.0,1,Organisation
MARCENT,100.0,0.0,1,Organisation
SOCCENT,100.0,0.0,1,Organisation
SPACECENT,100.0,0.0,1,Organisation
CENTCOM.Each,100.0,0.0,1,Organisation
competitions,100.0,0.0,1,O
chose,100.0,0.0,1,O
innovators,100.0,0.0,1,O
compete,100.0,0.0,1,O
Tampa.These,100.0,0.0,1,Location
privilege,100.0,0.0,1,O
distinguished,100.0,0.0,1,O
panel of tech industry leaders and senior military officials,100.0,0.0,1,Organisation
•,100.0,0.0,1,O
Dr. Andrew Moore,100.0,0.0,1,Person
Founder,100.0,0.0,1,O
Lovelace,100.0,0.0,1,O
VP,100.0,0.0,1,O
Google,100.0,0.0,1,Organisation
Cloud•,100.0,0.0,1,O
Kevin Harrington,100.0,0.0,1,Person
Entrepreneur,100.0,0.0,1,O
‘Shark’,100.0,0.0,1,O
Shark,100.0,0.0,1,O
Tank•,100.0,0.0,1,O
Honorable,100.0,0.0,2,O
Sue Gordon,100.0,0.0,1,Person
Deputy,100.0,0.0,1,O
Director,100.0,0.0,1,O
National,100.0,0.0,1,O
Intelligence•,100.0,0.0,1,O
Mac Thornberry,100.0,0.0,1,Person
Chair House Armed Services Committee• General Michael “Erik” Kurilla,100.0,0.0,1,Person
CENTCOM• Fleet Master Chief Derrick Walters,100.0,0.0,1,Person
enlisted,100.0,0.0,1,O
CENTCOM• Colonel Khaled Alrubaian,100.0,0.0,1,Person
CENTCOM• Schuyler Moore,100.0,0.0,1,Person
Each,100.0,0.0,4,O
finalist,100.0,0.0,1,O
ten,100.0,0.0,1,O
minutes,100.0,0.0,2,O
answers,100.0,0.0,1,O
panel.,100.0,0.0,1,O
presenter,100.0,0.0,1,O
evaluated,100.0,0.0,1,O
criteria,100.0,0.0,1,O
originality,100.0,0.0,1,O
scalability,100.0,0.0,1,O
presentation,100.0,0.0,1,O
presentations,100.0,0.0,2,O
ranged,100.0,0.0,1,O
virtual,100.0,0.0,1,O
prototype,100.0,0.0,1,O
passenger,100.0,0.0,1,O
tracker,100.0,0.0,1,O
noncombatant,100.0,0.0,1,O
evacuation,100.0,0.0,1,O
finalists,100.0,0.0,1,O
U.S military,100.0,0.0,1,Organisation
branch,100.0,0.0,1,O
“Innovation,100.0,0.0,1,O
enabled,100.0,0.0,1,O
spirit,100.0,0.0,1,O
encouraging,100.0,0.0,1,O
real-world,100.0,0.0,1,O
Schuyler Moore,100.0,0.0,1,Person
officer.,100.0,0.0,2,O
general.,100.0,0.0,1,O
Innovation,100.0,0.0,3,O
agnostic,100.0,0.0,1,O
elevate,100.0,0.0,2,O
iterations,100.0,0.0,1,O
submissions,100.0,0.0,1,O
Department of Defense.,100.0,0.0,1,Organisation
platform,100.0,0.0,1,O
echelons,100.0,0.0,1,O
“A,100.0,0.0,1,O
presenting,100.0,0.0,1,O
embrace,100.0,0.0,1,O
improvement,100.0,0.0,1,O
“So,100.0,0.0,1,O
grab,100.0,0.0,1,O
listen.,100.0,0.0,1,O
career,100.0,0.0,1,O
forth,100.0,0.0,1,O
to.”,100.0,0.0,1,O
resonating,100.0,0.0,1,O
roar,100.0,0.0,1,O
F-22 Raptor,100.0,0.0,1,MilitaryPlatform
sky-ripping,100.0,0.0,1,O
A-10C Thunderbolt II minigun,100.0,0.0,1,Weapon
visions,100.0,0.0,1,O
superiority.,100.0,0.0,1,O
Though,100.0,0.0,1,O
amidst,100.0,0.0,1,O
awe-inspiring,100.0,0.0,1,O
multi-million dollar,100.0,0.0,1,Money
unsung,100.0,0.0,1,O
hero,100.0,0.0,1,O
diligent,100.0,0.0,1,O
scenes,100.0,0.0,1,O
Aerospace ground equipment ( AGE ),100.0,0.0,1,Organisation
pyramid,100.0,0.0,1,O
379th,100.0,0.0,1,O
Expeditionary,100.0,0.0,2,O
Squadron,100.0,0.0,1,O
EMXS,100.0,0.0,1,O
"Al Udeid Air Base ( AUAB ) , Qatar ,",100.0,0.0,1,Location
Command’s,100.0,0.0,1,O
The AGE team,100.0,0.0,1,Organisation
350,100.0,0.0,1,O
pieces,100.0,0.0,1,O
hydraulic,100.0,0.0,2,O
jet,100.0,0.0,3,O
engine,100.0,0.0,1,O
generators,100.0,0.0,1,O
flight,100.0,0.0,1,O
Aircraft,100.0,0.0,1,O
maintainers,100.0,0.0,3,O
chiefs,100.0,0.0,1,O
sustain,100.0,0.0,1,O
379th Air Expeditionary Wing’s fleet,100.0,0.0,1,MilitaryPlatform
KC-135 Stratotanker,100.0,0.0,1,MilitaryPlatform
C-17 Globemaster III,100.0,0.0,1,MilitaryPlatform
transient,100.0,0.0,1,O
KC-46A Pegasus,100.0,0.0,1,MilitaryPlatform
strength,100.0,0.0,1,O
AGE,100.0,0.0,5,Organisation
U.S. Air Force Staff Sgt. Brandon Huff,100.0,0.0,1,Person
379th EMXS AGE,100.0,0.0,2,Organisation
“Inspections,100.0,0.0,1,O
misses,100.0,0.0,1,O
none.,100.0,0.0,1,O
KC-135,100.0,0.0,3,MilitaryPlatform
newer,100.0,0.0,1,O
2010s,100.0,0.0,1,Temporal
extend,100.0,0.0,1,O
lifespan,100.0,0.0,2,O
AUAB,100.0,0.0,2,Location
in-flight,100.0,0.0,1,O
refuel,100.0,0.0,1,O
AGE Airmen,100.0,0.0,2,MilitaryPlatform
hardworking,100.0,0.0,1,O
“AGE,100.0,0.0,2,Organisation
tanker,100.0,0.0,7,O
hot,100.0,0.0,1,O
Maj. Matthew Woods,100.0,0.0,1,Person
912th Expeditionary Air Refueling Squadron,100.0,0.0,1,Organisation
“Air,100.0,0.0,2,O
conditioning,100.0,0.0,3,O
carts,100.0,0.0,4,O
crews,100.0,0.0,3,O
pre-flight,100.0,0.0,1,O
temperatures.,100.0,0.0,1,O
cooler,100.0,0.0,1,O
temperature,100.0,0.0,1,O
taskings,100.0,0.0,1,O
delays.”,100.0,0.0,1,O
Certified,100.0,0.0,1,O
engines,100.0,0.0,1,O
purity,100.0,0.0,1,O
nitrogen,100.0,0.0,1,O
multi-capable,100.0,0.0,1,O
protecting,100.0,0.0,2,O
longevity,100.0,0.0,1,O
operate,100.0,0.0,3,O
variants,100.0,0.0,1,O
desert,100.0,0.0,1,O
cooling,100.0,0.0,1,O
circuit,100.0,0.0,1,O
breaker,100.0,0.0,1,O
minimizing,100.0,0.0,1,O
Woods,100.0,0.0,1,Person
auxiliary,100.0,0.0,1,O
APU,100.0,0.0,1,O
Minimizing,100.0,0.0,1,O
tear,100.0,0.0,1,O
APUs,100.0,0.0,1,O
allows,100.0,0.0,1,O
system.”,100.0,0.0,1,O
U.S. aircraft,100.0,0.0,1,MilitaryPlatform
extends,100.0,0.0,1,O
French,100.0,0.0,2,O
U.S. Air Force Senior Airman Marc Rose,100.0,0.0,1,Person
journeyman.,100.0,0.0,1,O
universal,100.0,0.0,1,O
well.”,100.0,0.0,1,O
Recognizing,100.0,0.0,1,O
interdependence,100.0,0.0,1,O
Rose,50.0,50.0,2,Person
integral,100.0,0.0,1,O
stating,100.0,0.0,1,O
seamless,100.0,0.0,2,O
synergy,100.0,0.0,1,O
A French warship,100.0,0.0,1,MilitaryPlatform
Combined Task Force,100.0,0.0,1,Organisation
CTF,100.0,0.0,1,O
150,100.0,0.0,1,O
drug,100.0,0.0,3,O
seizures,100.0,0.0,3,O
April 19,100.0,0.0,1,Temporal
May 18,100.0,0.0,1,Temporal
$ 108 million,100.0,0.0,1,Money
fishing,100.0,0.0,3,O
Indian Ocean,100.0,0.0,7,Location
The warship,100.0,0.0,1,MilitaryPlatform
"2,265",100.0,0.0,1,O
242,100.0,0.0,1,O
methamphetamine,100.0,0.0,4,O
patrolling,100.0,0.0,3,O
waters.,100.0,0.0,1,O
task forces,100.0,0.0,5,MilitaryPlatform
maritime forces,100.0,0.0,1,MilitaryPlatform
$ 203 million,100.0,0.0,1,Money
record-breaking,100.0,0.0,1,O
interdictions,100.0,0.0,1,O
$ 1 billion,100.0,0.0,2,Money
pleasure,100.0,0.0,2,O
French sailors,100.0,0.0,1,Organisation
United Kingdom Royal Navy Lt. Francis Henry,100.0,0.0,1,Person
coordinating,100.0,0.0,1,O
Arabian Sea,100.0,0.0,1,Location
task force,100.0,0.0,6,MilitaryPlatform
headquartered,100.0,0.0,3,O
U.S. 5th,100.0,0.0,1,Organisation
U.S.-led,100.0,0.0,1,Organisation
"Combined Maritime Forces ( CMF ) ,",100.0,0.0,2,Organisation
task force May 22,100.0,0.0,1,Temporal
train,100.0,0.0,2,O
navies,100.0,0.0,3,O
Middle East,100.0,0.0,8,Location
commissioned,100.0,0.0,1,O
Combined Task Force ( CTF ) 154.,100.0,0.0,1,Organisation
CMF’s fifth task force,100.0,0.0,1,MilitaryPlatform
CTF 153,100.0,0.0,2,Organisation
CTF 154,100.0,0.0,4,Organisation
enabling,100.0,0.0,1,O
courses,100.0,0.0,2,O
facilitated,100.0,0.0,1,O
ashore,100.0,0.0,2,O
CMF.,100.0,0.0,1,Organisation
security.”,100.0,0.0,1,O
commanded,100.0,0.0,1,O
a U.S. Navy captain,100.0,0.0,1,Person
staff.,100.0,0.0,1,O
assume,100.0,0.0,1,O
CTF 154’s,100.0,0.0,1,Organisation
augmented,100.0,0.0,1,O
Rose.,100.0,0.0,1,O
Kingdom of Bahrain.,100.0,0.0,1,Location
United States,100.0,0.0,2,Location
"Capt. Oliver Herion , CTF 154 's first commander.",100.0,0.0,1,Organisation
tools,100.0,0.0,1,O
relationships.”,100.0,0.0,1,O
organize,100.0,0.0,1,O
events,100.0,0.0,2,O
development.,100.0,0.0,1,O
tailored,100.0,0.0,1,O
basic,100.0,0.0,1,O
“Focusing,100.0,0.0,1,O
refine,100.0,0.0,1,O
skillsets,100.0,0.0,1,O
Herion.,100.0,0.0,1,Person
‘Stronger,100.0,0.0,1,O
Together’,100.0,0.0,1,O
‘Ready,100.0,0.0,1,O
Together.’,100.0,0.0,1,O
about.”,100.0,0.0,1,O
upholding,100.0,0.0,1,O
CMF’s,100.0,0.0,1,Organisation
CTF 152,100.0,0.0,1,Organisation
Ships,100.0,0.0,1,O
South,100.0,0.0,1,O
Korean,100.0,0.0,2,O
Italian,100.0,0.0,3,O
sailed,100.0,0.0,1,O
Gulf of Aden,100.0,0.0,2,Location
May 17,100.0,0.0,1,Temporal
Republic of Korea Navy ship ROKS Chungmugong Yi Sun-sin,100.0,0.0,1,MilitaryPlatform
DDH,100.0,0.0,1,O
975,100.0,0.0,1,O
Italian Navy frigate ITS Luigi Rizzo,100.0,0.0,1,MilitaryPlatform
F,100.0,0.0,1,O
595,100.0,0.0,1,O
rehearsed,100.0,0.0,1,O
ship,100.0,0.0,4,O
helicopter,100.0,0.0,1,O
maneuvers,100.0,0.0,1,O
sharing,100.0,0.0,2,O
combating,100.0,0.0,1,O
collaborated,100.0,0.0,1,O
interaction,100.0,0.0,1,O
Capt.,100.0,0.0,1,O
Yoon Sung-won,100.0,0.0,1,Person
commanding,100.0,0.0,1,O
Chungmugong Yi Sun-sin.,100.0,0.0,1,MilitaryPlatform
teamwork,100.0,0.0,1,O
promptly,100.0,0.0,1,O
situation.”,100.0,0.0,1,O
Chungmugong Yi Sun-sin,100.0,0.0,1,MilitaryPlatform
member-nations,100.0,0.0,1,O
Republic of Korea Navy,100.0,0.0,1,Organisation
Adm. Ko Seung-bum,100.0,0.0,1,Person
warships,100.0,0.0,2,O
forces.,100.0,0.0,1,O
continuous,100.0,0.0,1,O
Luigi Rizzo,100.0,0.0,1,Person
Task Force ( TF ) 465,100.0,0.0,1,Organisation
Task forces,100.0,0.0,1,MilitaryPlatform
training.,100.0,0.0,1,O
navy,100.0,0.0,1,O
April 8,100.0,0.0,1,Temporal
TF 465,100.0,0.0,1,Organisation
Horn of Africa.,100.0,0.0,1,Location
U.S. Fifth Fleet,100.0,0.0,1,Organisation
"U.S. Naval Forces Central Command ( NAVCENT ) , U.S. 5th Fleet",100.0,0.0,1,Organisation
Joint,100.0,0.0,2,O
French Forces,100.0,0.0,1,Organisation
ALINDIEN,100.0,0.0,2,Organisation
Vice Adm. Emmanuel Slaars,100.0,0.0,1,Person
May 13,100.0,0.0,1,Temporal
rotation,100.0,0.0,2,O
Iran’s,100.0,0.0,4,Location
unlawful,100.0,0.0,3,O
NAVCENT’s,100.0,0.0,1,Organisation
mariners.,100.0,0.0,1,O
heightened,100.0,0.0,1,O
International,100.0,0.0,1,O
Construct,100.0,0.0,1,O
Awareness,100.0,0.0,1,O
“Iran’s,100.0,0.0,1,Location
irresponsible,100.0,0.0,2,O
harassment,100.0,0.0,2,O
Combined Maritime Forces. “U.S. 5th Fleet,100.0,0.0,1,Organisation
navigational,100.0,0.0,4,O
waters.”,100.0,0.0,1,O
harassed,100.0,0.0,2,O
interfered,100.0,0.0,2,O
flagged,100.0,0.0,2,O
years.,100.0,0.0,1,O
pattern,100.0,0.0,1,O
behavior,100.0,0.0,1,O
contrary,100.0,0.0,2,O
four-day,100.0,0.0,1,O
Gulf of Aqaba,100.0,0.0,1,Location
May 11,100.0,0.0,2,Temporal
unmanned,100.0,0.0,7,O
artificial,100.0,0.0,3,O
Digital,100.0,0.0,2,O
U.S. 5th Fleet 's,100.0,0.0,1,Organisation
MANTAS Devil Ray T-38,100.0,0.0,1,MilitaryPlatform
vessel.,100.0,0.0,1,O
Israeli,100.0,0.0,1,O
drills,100.0,0.0,1,O
“By,100.0,0.0,1,O
"Capt. Colin Corridan , Task Force 59’s commander",100.0,0.0,1,Person
September 2021,100.0,0.0,1,Temporal
suite,100.0,0.0,1,O
hubs,100.0,0.0,1,O
"Aqaba , Jordan",100.0,0.0,1,Location
September,100.0,0.0,1,Temporal
Israeli naval forces. The task force,100.0,0.0,1,MilitaryPlatform
trains,100.0,0.0,1,O
operates,100.0,0.0,2,O
U.S. naval forces,100.0,0.0,1,Organisation
weeklong,100.0,0.0,2,O
Oman-led,100.0,0.0,3,Location
five-day,100.0,0.0,1,O
Khunjar,100.0,0.0,2,O
Hadd,100.0,0.0,2,O
disposal,100.0,0.0,2,O
Personnel,100.0,0.0,1,O
crewmembers,100.0,0.0,1,O
USS Dextrous ( MCM 13 ),100.0,0.0,1,MilitaryPlatform
U.S. Navy P-8A Poseidon maritime patrol aircraft,100.0,0.0,1,MilitaryPlatform
“Training,100.0,0.0,1,O
incredible,100.0,0.0,1,O
Oman’s Royal Navy,100.0,0.0,1,Organisation
invaluable,100.0,0.0,1,O
divers,100.0,0.0,1,O
United Kingdom Royal Navy Capt. Derek McKnight,100.0,0.0,1,Person
deputy,100.0,0.0,1,O
U.S. 5th Fleet’s mine,100.0,0.0,1,Weapon
doubt,100.0,0.0,1,O
objectives.”,100.0,0.0,1,O
military forces.,100.0,0.0,1,MilitaryPlatform
May 7,100.0,0.0,2,Temporal
Oman’s,100.0,0.0,2,Location
U.S. Navy base,100.0,0.0,1,MilitaryPlatform
Royal Navy of Oman,100.0,0.0,2,Organisation
Adm. Saif bin Nasser bin Mohsin Al Rahbi,100.0,0.0,1,Person
Omani,100.0,0.0,2,O
cooperation.,100.0,0.0,1,O
traveled,100.0,0.0,2,O
RNOV Al Rahmani ( Q41 ),100.0,0.0,1,MilitaryPlatform
observe,100.0,0.0,1,O
A U.S. Coast Guard fast response cutter,100.0,0.0,1,MilitaryPlatform
$ 80 million,100.0,0.0,1,Money
May 10,100.0,0.0,1,Temporal
ship’s,100.0,0.0,1,O
USCGC Glen Harris ( WPC 1144 ),100.0,0.0,1,MilitaryPlatform
"1,964",100.0,0.0,1,O
"Chah Bahar , Iran. Glen Harris",100.0,0.0,1,MilitaryPlatform
$ 30 million,100.0,0.0,1,Money
departed,100.0,0.0,2,O
we’ve,100.0,0.0,1,O
Lt.,100.0,0.0,1,O
Nick Jabs,100.0,0.0,1,Person
Glen Harris’s,100.0,0.0,3,MilitaryPlatform
sea.,100.0,0.0,1,O
it.”,100.0,0.0,1,O
May 8,100.0,0.0,1,Temporal
580,100.0,0.0,2,O
contingent,100.0,0.0,2,O
Patrol Forces Southwest Asia,100.0,0.0,1,Organisation
Combined Maritime Forces. Naval forces,100.0,0.0,2,MilitaryPlatform
$ 250 million,100.0,0.0,1,Money
2023.,100.0,0.0,1,Temporal
transits,100.0,0.0,2,O
non-state,100.0,0.0,2,O
U. S. Central Command ( CENTCOM ),100.0,0.0,1,Organisation
Medical,100.0,0.0,1,O
Exchange,100.0,0.0,1,O
MSCE,100.0,0.0,5,O
30 April,100.0,0.0,1,Temporal
"4 May , 2023.",100.0,0.0,1,Temporal
the U. S.,100.0,0.0,1,Organisation
relationships.,100.0,0.0,1,O
event’s,100.0,0.0,1,O
“Partnership,100.0,0.0,1,O
Enhance,100.0,0.0,1,O
Medicine.”,100.0,0.0,1,O
bi-annual,100.0,0.0,1,O
medical,100.0,0.0,8,O
professionals,100.0,0.0,2,O
challenges.,100.0,0.0,2,O
CENTCOM’s,100.0,0.0,1,Organisation
Approach.,100.0,0.0,1,O
lasting,100.0,0.0,1,O
"Colonel Larry McCord , CENTCOM’s Command Surgeon.",100.0,0.0,1,Person
identification,100.0,0.0,1,O
innovate,100.0,0.0,1,O
pursued,100.0,0.0,1,O
organizations,100.0,0.0,3,O
methodologies,100.0,0.0,1,O
informal,100.0,0.0,1,O
Attendees,100.0,0.0,1,O
toured,100.0,0.0,2,O
University of South Florida’s Center for Advanced Medical Learning and Simulation ( CAMLS ),100.0,0.0,1,Location
James H. Haley VA Hospital. CAMLS,100.0,0.0,1,Location
simulation,100.0,0.0,1,O
“CENTCOM,100.0,0.0,1,Organisation
beneficial,100.0,0.0,1,O
lectures,100.0,0.0,1,O
Brig. Gen. Dr. Mohamed Al-Khawalde,100.0,0.0,1,Person
the Jordanian Armed Forces.,100.0,0.0,1,Organisation
benefited,100.0,0.0,1,O
medicine,100.0,0.0,1,O
healing,100.0,0.0,1,O
wartime.”,100.0,0.0,1,O
CENTCOM 's,100.0,0.0,1,Organisation
nations.,100.0,0.0,1,O
“Such,100.0,0.0,1,O
region’s,100.0,0.0,1,O
explore,100.0,0.0,1,O
possibilities,100.0,0.0,1,O
attending,100.0,0.0,1,O
Maj. Gen Dr. Yasser Hussain Mandourah,100.0,0.0,1,Person
the Royal Saudi Armed Forces,100.0,0.0,1,Organisation
Operating,100.0,0.0,1,O
USCGC Glen Harris,100.0,0.0,1,MilitaryPlatform
WPC,100.0,0.0,1,O
1144,100.0,0.0,1,O
"Chah Bahar , Iran",100.0,0.0,1,Location
$ 200 million,100.0,0.0,1,Money
Glen Harris,100.0,0.0,1,MilitaryPlatform
the U.S. Navy base in Bahrain,100.0,0.0,1,Location
The fast response cutter,100.0,0.0,1,MilitaryPlatform
Guard,100.0,0.0,2,O
Patrol Forces Southwest Asia ( PATFORSWA ) . PATFORSWA,100.0,0.0,1,Organisation
Coast,100.0,0.0,1,O
naval forces,100.0,0.0,1,MilitaryPlatform
embody,100.0,0.0,1,O
interdict,100.0,0.0,1,O
remove,100.0,0.0,1,O
denying,100.0,0.0,1,O
actors,100.0,0.0,1,O
destabilize,100.0,0.0,1,O
Capt. Eric A. Helgen,100.0,0.0,1,Person
PATFORSWA’s,100.0,0.0,1,Organisation
fast response cutter,100.0,0.0,1,MilitaryPlatform
Currently,100.0,0.0,1,O
United Kingdom,100.0,0.0,1,Location
movement,100.0,0.0,1,O
charcoal.,100.0,0.0,1,O
naval units,100.0,0.0,1,MilitaryPlatform
totaling,100.0,0.0,1,O
U.S. Naval Forces Central Command ( NAVCENT ),100.0,0.0,1,Organisation
U.S. Navy base in Bahrain,100.0,0.0,3,Location
coinciding,100.0,0.0,1,O
“Oman,100.0,0.0,1,Location
ahead.”,100.0,0.0,1,O
Oman.,100.0,0.0,1,Location
"USS Dextrous ( MCM 13 ) ,",100.0,0.0,1,MilitaryPlatform
U.S. Navy P-8A Poseidon,100.0,0.0,1,MilitaryPlatform
patrol,100.0,0.0,1,O
slated,100.0,0.0,1,O
United Kingdom.,100.0,0.0,1,Location
Combined Maritimes Forces,100.0,0.0,1,Organisation
International Maritime Security Construct.,100.0,0.0,1,Organisation
showcasing,100.0,0.0,1,O
May 3,100.0,0.0,2,Temporal
Lt. Gen. Alexus Grynkewich,100.0,0.0,1,Person
9th Air Force,100.0,0.0,1,Organisation
Air Forces Central,100.0,0.0,1,Organisation
immersion,100.0,0.0,1,O
380th,100.0,0.0,1,O
Wing,100.0,0.0,1,O
"Al Dhafra Air Base , United Arab Emirates",100.0,0.0,1,Location
unfold,100.0,0.0,1,O
380th AEW members,100.0,0.0,1,Organisation
beddown,100.0,0.0,1,O
A-10 Thunderbolt IIs,100.0,0.0,1,MilitaryPlatform
75th,100.0,0.0,1,O
Expeditionary Fighter Squadron,100.0,0.0,1,Organisation
adjust,100.0,0.0,1,O
employ,100.0,0.0,1,O
Grynkewich.,100.0,0.0,1,Person
pilots,100.0,0.0,1,O
weapons teams.,100.0,0.0,1,MilitaryPlatform
they’ll,100.0,0.0,1,O
capable,100.0,0.0,2,O
flying,100.0,0.0,2,O
environments.,100.0,0.0,1,O
taxpayer,100.0,0.0,1,O
wring,100.0,0.0,1,O
ounce,100.0,0.0,1,O
75th EFS,100.0,0.0,1,MilitaryPlatform
showing,100.0,0.0,1,O
modernizes,100.0,0.0,1,O
fighter,100.0,0.0,1,O
A-10s,100.0,0.0,1,MilitaryPlatform
Air Force’s,100.0,0.0,1,MilitaryPlatform
the Boneyard,100.0,0.0,1,Location
“With,100.0,0.0,1,O
380th AEW team,100.0,0.0,1,Organisation
diameter,100.0,0.0,1,O
bombs,100.0,0.0,1,Weapon
eager,100.0,0.0,1,O
A-10’s,100.0,0.0,1,MilitaryPlatform
SDBs,100.0,0.0,2,Weapon
platform’s,100.0,0.0,1,O
stand-off,100.0,0.0,1,O
whereas,100.0,0.0,1,O
ranges,100.0,0.0,1,O
single-digit,100.0,0.0,1,O
nautical miles,100.0,0.0,1,Weapon
prior,100.0,0.0,1,O
detonation,100.0,0.0,1,O
"Manama , Bahrain",100.0,0.0,1,Location
Late,100.0,0.0,1,O
Naval Amphibious Task Force 51 / 5th Marine Expeditionary Bridge ( TF 51 / 5 ) Joint Terminal Attack Controllers ( JTAC ),100.0,0.0,1,Organisation
